text,label
Matelko neukradol myslim hovoris,1
Placovka,0
vratit tituly opravi chore znamena podvodnici spravte opravu deliktov,1
Pichnu ukazkovy uchyl,3
januar dilino zasa novembra Sulik,2
Nechcem zastavat Sulika ziaden politik viny politik politikom nema ludi nan nadavat dobry politik nepriatelov inak nerobi dobre politik premier krajiny chovat lider vediet pracovat nepriatelom povedal Lincoln nepriatela znicis spravis priatelom Sposoby robia muza clovek nemoze vinit telo tien clovek nemoze vinit tien vrhaju ciny Namiesto hladania vinnikov problemov rad keby premier rovnako dobre investoval energiu hladania rieseni asertivnej komunikacie spravodlivosti partnermi porovnani beznym obcanom osobne rad justicia ocistu evidentne pravo Slovensku stale slepe slovo rovnost interpretaciu zrejme Sulik Matovic kolektivna vina stoji vsetkym chcelo poriadneho premiera lidra predstupil ludi priznal chybu prisiel riesenim uznane sirokymi odbornikmi politikmi hovoria prazdne slova internete oproti priamej reci ludu premier spajat krajinu viest vpred drzi distanc deli nikdy nebudeme dokonaleho premiera necakam blizit kiez prajne slova padli urodnu podu par dni videl TV cloveka vyrovnany respekt ludu plan chladnu hlavu prioritne hlada vinu,2
Postradam ANALytika Jana Baranika hnoj klamstva siri svojom FB nemusel hanbit ziaden Kokotleba absolvent skoly zivota apropo nahlasil pise zdiela FB neporusuje jednemu Smerakovi napisal svina blok dni neviem FB posudzuje,2
toje chory clovek hlavu saide liecyt idjot,1
zas vymyslel,0
David Tesla presne,0
zase niekoho vyhovara Sulik povedal riadim zakonu pritom nestojim keby lockdawn zmeni zakonnza jeden den herec,0
Nuz zas dobrovolne nasilu tyzdne doma lokdawne teraz ist stat radu najnakazenejsom okrese Bravo zdravy nakazme nepotrebujeme lokdawn,0
Jasne Treba minut testy Stat zime vyter nosa clovek mohol ist prace testovani cisla pojdu zazracne dolu divadlu veri fakt neviem,0
nevzdelanci nepustit deti skoly kolko mesiacov mozte kradnut ziadna vlada doteraz Myslite skutocne mozte Dokedy,1
Slovensko jeden velky omyl,1
nevedela skolacka dobe,0
Tonka Gondarova staci Matelko uplne hotova postav stada daj napichat vakcinu daj testovat den ludia videli hlupa nezabudni zablokovat nazor dospele,1
Neprestrelna vesta,0
mohol chytit svinstvo pyta koronavirus,3
Matovic dna Himlerov gen diagnozu blazna,1
prepusteny psychiatrickej liecebni,0
Igor Igor seres huby Ukradnut zatlkat Pomalicky dobieha,1
vazne nemaju kozu tvari,0
virusom stastim unavi sadne blazna,1
Picu robis vyjebanec,3
chudak zas vypit poharik ukludnenie,1
tragedia robit Lucanskeho narodneho hrdinu chore premyslene vedel chce spravit hlavne basy isiel,1
IGOR ICOR IGORKO POCUL TESTOVALI USI NOSA STRATIL SLUCH CUCH HANBU NUZ BLAZNI SLUBUJU VACSI RADUJU SKODA P BELOUSOVOVA NEVEDELA VITAT LEPSIE DOSTALA POKUTU SLOVACI NIKDY NEPOCULI,1
Lekar Rasi vtedy lekarom treba niekoho zabezpecenie kseftov ala Paska kseftovanie odbornik informatizaciu facebooku objavuju odbornici patologiu Apropo nemohol dat Krajci povolavaci rozkaz nasupovat NR,0
Chudak baran vymydleny Blahom,1
trapne premier vystupuje komercnej televizii RTVS,1
Jaj Lubos tlkol rana vecera series kokot Fundamentalne kokot Nedorobeny parazit,3
preratal Matelko Loz kratke nohy podvadzat nema,1
teraz ozaj fest obavu virus nezmutoval niecoho strasneho doposial necelili hostitel sam ludstvo doposial mentalne necelili,2
Ubohe,2
riadne nakadil hlavu celi Matelko stov pani,1
veri politikom chori M,1
slepaci trus ksicht,1
opakovat rocnik decka blbe trnavsky kkt spol,3
nevie slak trafit,1
kolikovu neskutocne vystihuje meno Ko ko tova,0
Fuuuj chudak COVID myslel,1
vidis Potkan klamarsky konecne vstup svedomia neser klamarskej huby Neeee,1
blazon trnavsky neodstupis nemylim zopar zapredancov isto plagyjatory,1
zasa navine niekto muzikant hanba,2
debilko pochop falosne testi strc riti nalejes nato Coca colu pozitivne Matovica ostatny BASI,2
zmetok jeden chory,1
uvedomit zlej situacii,0
vzdielat urcite nabudem hrozne zli priklad neda pocuvat,1
MATELKO PLACKO doje Slovensky narod zrata nebudes vecne premierom,1
Rovno dajte maturitne vysvedcenie Boh pomahaju,0
Klamstva klamstva klamstva,2
Zdegenerovany nakazeny saso TT,1
matovic hatas kluidne naserte smiech,0
Vyvinut treba vakcinu proti koronamediam nesirili klamstva Svine zapredane,2
David Tesla divim velaludi nechape dva rozne sposoby testovania ucel Denne pise precitajte,0
Banda jedna hnusna vlada Najprv postarajte narod robte opatrenia,0
zavolat panickou Adrianku Krajnikovu vie Jankowska vedenim slobode Nechapem kvalita Slovensku nik nepoziada,0
Problem prestane prestanu zvazat mrtvoly Nitry,2
jasne rad verne ovce capov super nechutny zvrateny saso krasne doslova okalmal nadherne dalej hlavne sponave ovce capi poriadne trpia chelo sasovci,1
Tvl jsou zas hovna vakcine,3
Opakovat cely rocnik,0
Trencin testomaniu Nitra zber mrtvol Bratislava Matovic,0
Ubohe pisete,2
nespravis gi chudak,1
Bodka kok psovi chujovi JOJke,3
Ach zas kopia prakokotie dute hlavy pride vtipne ist robit dobrovolnikov nemocnic posrali spoza klavesnic neviete predstavit vidiet tolko ludi umierat neverite koronu spiste peticiu chcete vzdat zdravotnej starostlivosti pripade tazkeho priebehu covid Aspon zdravotnikom ubrali roboty raz konecne spolocnost uzitocni,3
pocit pisanie komentarov fb robit IQ test citam chore,1
Matovic sklamal Fico nesedi,1
vlakno sledovat nebudem nazorov mamiciek dedinskych intelektualov otvara nozik vacku hrozi extremne neslusny Vsetkym zelam mier lasku hlavne vela zdravia,1
trnafcan riti dosiel,2
obvinenie stiahnute Kolikova prestan klamat odstup cela vlada politicka vrazda zodpovedna vina Lipsicom,2
TRAPNY CLANOK DVA TYZDNE NEBUDE PROBLEM POCHVAVANIM NAVRHUJEM VEREJNE LINCOVANIE CLANKOM SPOLOCNE RAZ PRIDE,2
Ludia estelen umierat odmieta posrany prevaz,3
ebany egoisticky narcista zmizni ospravedln ludom volili celemu narodu priznaj funkciu premiera nemas nevies riadit stat vsade robis chaos policia dani platena chrani,1
Problem hlave napisal,2
particka Nebudem kazit den,0
politicka strana robi reklamu socialnych sietach Matovic robi zle odrbava slovakov neodvolate Naco parlamente ludi kt snim suhlasia verejnosti nesuhlasia doteraz nik nedal podnet odvolanie vlady vladnut ocividne psychicky chory clovek narcistickym komplexom,1
dobre jebnuti deti dost vela deti skola bavi,3
ide Krmit ludi takymito bludmi Hamba ide Slovensko sraciek,2
chory hlavu sprostot dar bozi pan Boh potrestal takymto sprostym premierom debilnou vladou,1
kkt opatrenia nezdochneme virus hlad uplne jedno nekonecna robit neda debilna amaterska prijebla vlada riadi oplutie zaplnaju nemocnice vojsko nestavia polne vodne delo vedia vytahovat gastan Nagy teraz neohana vojskom Debilek,3
testy nevilecia obyvatelov clovek chori isiel lekarovi dal lieky chore terorizmu obyvatelov vidim vladu grcanie,1
Populace prestarla problem nevidet nastat korokrize,2
Nitry Matelko spravil experiment premorenie skusa da keby nebol Pele zobudil teraz chate,1
Keby pamat dobre sluzila hanbil Sustavne vyhovara zvaluje vinu druhych dodrzane rozhodnutia Stale vykrikuje stalo dvanast rocnej Ficovej vlady chudak dokazal zrumplovat celu Slovensku republiku tristvrte roka basu dozivotnu,1
vazne Aspon keby neklamali keby niet Nitre pochovat inde volne miesta keby nebol virus nezverejnite rok umieraju ludia ludi umieraju teraz robite Afrike denne umieraju koly nedostatku jedla vody davajte hoaxy klamete strasite ludi neviete,2
chore vobec jeden clovek povedat ludi zachranit koaliciu clovek neni netvor skole urobili chybu chybu urobili rodicia monstrum nechali zit zivote nenahnevalo vyjadrenie jedneho cloveka zabijes vrach slovnik pouzivali nacizmu boze hlboko clovek klesnut,1
Keby prestali testovat chory neboli testuje nakazenych robi pandemia,1
Navrhoval komisiu doplnit clenov E Tomasa L Blahu Urcite urychlilo pracu komisie vysledok mohol znamy zajtra,0
Pekny blazon,1
Ludia prosim majte rozum nespekulujte reakcii choromyselne taranie blazna psychopata Sasovica vedel trestnom cine ktoreho dopustit podriadeny clen vlady okamzite podat zalobu dodnes nespravil stava podozrivy spolupachatelstva hrozneho trestneho cinu vrazd sam nevymyslel svojej chorej hlave nevahajte podajte zalobu podozrenie spolupachatelstva pravda ohovarania podat skor Sulik tvorit rozne prepojenu zlocinecku skupinu mafiu Sulik najskor nepoda zarabaju spolu tazke peniaze,1
nekupil liek Covid sparadla Keby kupil skor ludia ostanu nazive posparali nose chory clovek nehovor zhorsujes,1
Netrieskajte hluposti Opakovane vyzyval ludia zdrzali nepokojov policajti strane,1
Otvara ludom oci nerozumeju nepaci Neznamena tara excelentny politicky tah vykonal presne vyrokmi postojom Robi narodu medvedik sluzbu ignoranstvo slovakov patnast rokov sedemnast mohli rozculovat teraz nechali zajst dotial teraz niezeby rozumom rozvahou ratovali da byvali politici spustili cistiaci proces sami Nutia vladu ludi beznym jazykom vyjadrovat zaujimat postoj presne ludi nevladzu pozriet suvislosti pricom zili drzali papule celych tridsat rokov teraz otvaraju konecne zakricat nespravnym smerom dojde par rokov hanbit nazory pride obraz vsetkym dojde pomyleni rozmyslu ricia Kazdopadne zivot cestu najde,1
premier arogantny hlupy,2
Chory clovek Nevadi ludia zomreli hlavne koalicia ostala papule neviem nazvala vypustit,1
Nitra kritickom stave cele Slovensko teraz zaoberat,0
Chlapec natrel Matovicko nevedel zacal znizovat moderatorovu osobnu hodnotu uff dobry priklad ludi zacat kradnut podvadzat nahodou pridete povedat vlastne opravim ideme dalej nechumelilo Uvaha zacneme pouzivat matovic ups rozklad statu,1
fakt sirit bludy fejky Zebraci Predtym zablokovali twitteri prehlasil stiahnu vycinanie nieje potrebne Idioti sprosti,3
se zeptat se tohle hodilo Trumpovcum urcite demokrati ruce jak chytre vymysleli Kapitol ochranu jak nedobytna pevnost najednou se nekomu podari se dostat pocit demokrati jim jeste otevreli dvere policie Trump urcite neni hloupy nekterym lidem vadi neskace jak piskaji neni loutka daji Joe Alzheimera maji vystarano Ted mohou jenom tahat nitky,0
zle ziaci radost hlupost totiz ledva cakaju kedy nastupit skoly,1
trepes pritom Sulik vyhovuje keby odvolal kydal vsetku spinu nejde vobec narod vlastnu karieru vylepsit financne zivot plagiator zachovat chlap odstupit ostatnymi plagiatormi ludia zbabeli zradcovia,1
Zaujimave viete zaklade konspiracii poskladat Kuciaka dal zabit Kocner presvedceni sud oslobodil konspirujete poriadku zacne Lucankom vrahoch konspirovat vymlete hlavy,3
Matelko chce majstrom sveta stoj stoj vyhovarat nemoty Plytky marketing lentilky hlavicky vlastne berie dusevny stav Slovaci pravo vediet verejny cinitel,1
Chudak patri blazninca,1
Obycajny clovek stihany sedel Matelko nan kratke Pan Harabin tim neurobi nikdy jedine Slovensko nikdy nestoji Krasny zivot chystame detom,1
hovado,3
arogancia drzost jednej osobe Nauceny text krik vulgarny prejav Neverim slovo,2
vyprava trasucim hlasom jak male decko nachytali rodicia fajcit keby jeden vzadu praskol obycajny balon posere,0
Matelko sam neveris zaklade slov stat vlada hrane britvy rozpadne casom trochu urychlil proces Nalej cistu vodu pohara odhal pravdu doopravdy Kdo nadrziava konecne niecom poriadny neschavaj vzdy chrbat druhym Vinis vzdycky niekoho nikoho neobvinis niecom zli niecom pochybil spravny skrupiny,1
Pol hodiny covid covid generalovi Lucanskom slovo Zapredane svine,1
Progresivny trulko trnavsky idiot Nazyvajte veci pravymi menami,3
nechapem Slovakov uliciach nechame blazna nicit stat,1
tvrdia velky blazon vacsi,1
vine utne boji predcasnych volieb hambit,1
Boze blbosti hovori priamom prenose takychto reciach volicov cesta treba vyhnut,1
Dakujem,0
Hlavne malo testovat vacsina nariekala,0
Zasa vyhovara minister skolstva cele chore matovicom odvolavat ministrov riadit klame klame,1
Dokaz moci dostane psychopat samolubi kazdej krajine najde DOBYTOK pudu sebazachovy kt nema vlastny rozum pokyn individua vyda ulic stada znackou SMERO HLAS FASISTICKEHO KOMANDA KOTLEBOVEC,2
odporna drzka,3
Kuciak urobil roboty zberba policii Kuciaka zvysoka ludia kaslali samovraha idu oslavovat hanba,2
Matovic dusevne chory clovek nevie robi hadze druhych,1
Lubo Kaleta vidim hlavneho odbornika povazujete,0
Liecba Covid pacientov najlacnejsia Staci trochu vitaminov trochu polezat tahaj prdele isty mrtvy Covidaci,3
takto vyzera psychopat,2
chudak vies koncoch Drzis zubami nechtami nepomoze ver padnes chodit kanaloch obycajny ludia nevratili teraz robis,1
Jaguar zavriet nedovolili vyzuris ludoch,0
Onje chory hlavu,1
Matovic vini obeti Astra zenska robia amiracania uzemie vlada slak trafil vi odstupte Minister obrani Fujjjjjj,1
Vystrielat volicov kusom hovna,3
Matovic IQ,0
Strasit strasit strasit nebudu zaockovany objavi pandemia zmutovaneho vyrusu nove kolo ockovania nekonecneho testovania lokdavnov nekonecny biznis,1
Poslednych rokov nezomieralo tisice ludi zmatok koalicie pozeras posledny nevidis,1
Najlepsi lockdown zacnu strielat chcu drzat doma Banda skurvena,3
Voila babraci chystaju nariadenia kontroluju dodrziavanie cakali sviatkoch preplnenych kostoloch obchodoch kremese nemaju uradoch robit Ludia skapinaju nedostatku prijmu furt robime cosi nedava zmysel nariadujeme tyrame vlastny lud zeby niekto pozrel odkial furt beru novi novi ludia dalej niekolko mrtvych covid denne najmensi problem,2
chory clovek zastavme konecne patri psyciatriu,1
markiza,0
mieste dat tabletku otvori usta klude prezila nikdy necitila frustrovano nahnevano bezradne teraz Chore obludne Nuz vizitka placu,1
mudrlant doteraz robil kritiku Chid rozpravat dochodskych centier uzivaj dochodok,1
filipa pinela generalov kolko chces roznymi koncami zivota jeden trulo obesi seci dosrati,3
Paane Boze zbav konecne blazna nikto nevie dat rady,1
Kks kriminalnika urobia mucenika doslovne all for milan chcu normalne vysetrit tragediz lsns hlas smer ludia neveria psychoza,0
Nooo presne prispevky zastavili koli chybam hrozi poctivim vratit prispevky zvedavy zaplatim odvody poctivo splnil odvadzam ziadny odklad danoveho rok treba odvadzat nepremlci vratit prispevok republika cirkus humberto,1
Naco testovat deviataci prijimackach,0
Nitra vymrela,0
Potrebuju zliklidovat ludstvo dost ziadna korona nebude zebraci machinacie,1
drzia usta krok Rasi doktor papieri malo ist testovat sedel doma zadku teraz nevskakuje situacia lekar ide nemocnic pomahat mudruje Pelle nevyskakuje rad zrazu chcu menit ustavu ok teraz nepaci,1
obycajny clovek niekoho zabije basu istu Matelko podobny spravodlivost,1
Preboha kdo vymysla blbosti svete potrebujes vsade test zvedava rodina necha stale testovat ukazte,1
Posle NAKU Pellemu blbosti presli,1
nebude poslednych rokov rokov korona zomierali ludia kvoli Ficovi Chore prve chripka druhe vlada Fica nemoze umrtia sposobene chripkou,1
pekne mimo Velka pravda hrable hrabu smerom,1
Nakazeny pribudat nebude kontrolovat dodrziavanie karanteny infikovanych,0
neschopni vlade trestne ciny Kiska nalbsediet,1
teraz najdolezitejsie Klobuk dole idem grcat,2
nebudeme zodpovedni ludia vlady robia chcu napr HOLY cestoval Anglicka napriek bit doma prisiel domu test karantena pohoda klidek tabacik media premier,0
Jednoduche treba stihat trestne Igorko absolutny diletant nemas hladat cele vlady podat demisiu,1
Topiaci slamky chyta svinu voda vari vrie pan matelko spol,1
Peleee tvojou skorumpovanou bandou podat trestne oznamenie matere takto vychovali banda skurvena,3
klames zaprasena cela obrazovka,1
nema obdoby dokedy nechaju ludia robit somarov,0
Dama nejako nervickami hovorila stahuje dupku,0
ROR nebude vakcina povinne ockovanie,0
slak trafit dva deka,1
dost vsetkeho Clovek zil strese kedy dojde pracu potlesk balkonu nezabudajte prijebanci,3
nestiham nazorove kotrmelce sledovat hanba nefackuje,2
Bingo dalej,0
Luzer vymysla klame manipuluje ostatni neschopni luzeri nechaju,1
naco nestacila jedna hamba idu pekne p,2
vizitka pokrytca falosneho naviac dusevne choreho cloveka premierom normalny cestny ferovy clovek cloveka odsudit pokorne hambit clovek stal premierom hanbou Slovensko Zivoty ludi ukradnute karierou cloveka rodine smrti nerozpravam,1
Miloslav Hrusovsky vec Ostatni isli kvoli ludom zodpovedni ohladuplniPekny den,0
Klamari podvodnici Matovic Same dlbosti spinava hra,1
Pan premier verim dodrzite slub zajtra pohybujeme negativnym testom slobodne,0
Hochu dobre hrabe deti panom Bohom Slovensko dedit,1
netreba ist doma Situacia katastrofalna vojensku pomoc netreba stale chodil strach novinarou Igorko blokoval sukromnym nemocniciam financne nepomohli teraz chcu pomohli,0
nevie povedat zacne strasit Ficom necha umriet tisicky ludi,1
Smradlavy odpad neni hanba,2
Matelko zelam najhorsie tyranie ludu dufam skoro skoncis ludia zacnu znova zit,1
dostali povolenku tliachat vzdy Neverim date dolu Matela spol zarata vsm dobry polahcujuci skutok,2
Keby nasiel niekto sikovny urobil videu anglicke titulky video rozoslat vsade sveta vlady skandal odstupuju doma skandal skandalom denno denne nedeje,1
ozaj chory nazory,1
hlupej hlavy hlupost,1
haha spata nasvedomi matelko,1
Preboha clovek nakazeny snad nepojde roboty pan Matovic,0
Jebe,3
Hrozi marci Fici Pelle lapaku,1
premier tupelo smiech celemu svetu,1
